LAMMPS data file via write_data, version 11 Aug 2017, timestep = 50

13824 atoms
2 atom types

-1.1565113080544005e+01 1.1564169080544005e+01 xlo xhi
-1.1564469080543978e+01 1.1564813080544029e+01 ylo yhi
-1.1565316080543978e+01 1.1563966080544029e+01 zlo zhi

Masses

1 1
2 1

Atoms # full

3708 1 1 0.0000000000000000e+00 -1.0309513769956883e+01 -1.0578017291797975e+01 -1.0564203773916299e+01 0 1 0
2674 1 1 0.0000000000000000e+00 -1.0602499509880692e+01 -9.9746312227664706e+00 -1.0046531490970246e+01 1 0 0
9620 1 2 0.0000000000000000e+00 -1.0386769077712476e+01 -1.1379258083723800e+01 -9.7846916856711683e+00 0 1 0
5250 1 1 0.0000000000000000e+00 -1.0997198682942168e+01 -1.0437511715876747e+01 -1.1408897507003767e+01 0 0 0
13175 1 2 0.0000000000000000e+00 -1.1514574460846585e+01 -1.0608601600079902e+01 -1.0502296002058133e+01 0 0 0
2950 1 1 0.0000000000000000e+00 -1.1014396927360135e+01 -1.1386830868977606e+01 -1.1368632407942338e+01 0 1 0
13061 1 2 0.0000000000000000e+00 -9.7321401034245945e+00 -9.9471506856647149e+00 -1.1306466627402740e+01 0 0 0
1715 1 1 0.0000000000000000e+00 -9.4484325636300266e+00 -1.0716614740399423e+01 -1.0454828640327403e+01 0 1 0
5273 1 1 0.0000000000000000e+00 -7.5119959099399294e+00 -1.0348603082822097e+01 -1.1276974176633365e+01 0 0 0
1639 1 1 0.0000000000000000e+00 -8.5640235006037955e+00 -1.0264206575259264e+01 -1.1008835561435209e+01 0 1 1
12397 1 2 0.0000000000000000e+00 -8.3190880775255067e+00 -1.0298710567276849e+01 -1.0182983573658806e+01 0 0 0
8190 1 2 0.0000000000000000e+00 -8.4732002207936610e+00 -1.1183973075957638e+01 -1.0558655007019535e+01 0 1 0
2704 1 1 0.0000000000000000e+00 -9.2487494349917210e+00 -1.1150981557032461e+01 -1.1509769286007236e+01 0 1 1
4552 1 1 0.0000000000000000e+00 -7.1391296273403100e+00 -1.0669731297954939e+01 -1.0483158618186597e+01 0 0 0
13304 1 2 0.0000000000000000e+00 -6.8314248779466249e+00 -9.7391788809043565e+00 -1.0337595439968654e+01 0 0 0
5608 1 1 0.0000000000000000e+00 -6.5089169136953116e+00 -1.0991594240259831e+01 -1.0195605289256431e+01 0 0 0
1370 1 1 0.0000000000000000e+00 -6.1069852925577370e+00 -1.1195398283326767e+01 -1.0939860253484678e+01 0 0 0
11870 1 2 0.0000000000000000e+00 -6.4075067731583193e+00 -1.0120302415396653e+01 -1.1380048870681664e+01 0 0 1
10891 1 2 0.0000000000000000e+00 -6.3317808022714273e+00 -9.9489304800545071e+00 -9.6823838728112790e+00 0 0 0
109 1 1 0.0000000000000000e+00 -7.6016003952473259e+00 -1.1344832552157827e+01 -1.0066977511799182e+01 0 0 0
8795 1 2 0.0000000000000000e+00 -6.7390285563339649e+00 -1.1066995893057122e+01 1.1541509263763157e+01 0 1 -1
1403 1 1 0.0000000000000000e+00 -7.2174180699912478e+00 -9.7489919030820573e+00 1.1267521016901240e+01 0 1 -1
7345 1 2 0.0000000000000000e+00 -5.0615015534109675e+00 -1.0976331362365638e+01 -1.0735301487378861e+01 0 0 0
10059 1 2 0.0000000000000000e+00 -6.0163997806603522e+00 -9.9992795542844704e+00 -1.0629807734904492e+01 0 0 0
2207 1 1 0.0000000000000000e+00 -4.0962499908426429e+00 -1.0188572290023520e+01 -1.0638680801062499e+01 0 0 0
3579 1 1 0.0000000000000000e+00 -5.4834215987273787e+00 -1.1458397369388983e+01 -9.8373387325097852e+00 0 0 0
5818 1 1 0.0000000000000000e+00 -4.0871390465837223e+00 -1.1222881528747951e+01 -1.0554356728326940e+01 0 0 0
3306 1 1 0.0000000000000000e+00 -5.1552901298786820e+00 -9.9199543609862957e+00 -9.9207912426670450e+00 0 0 1
12304 1 2 0.0000000000000000e+00 -4.4014628981999637e+00 -1.0753740372769007e+01 -9.6701720442636603e+00 0 1 0
11174 1 2 0.0000000000000000e+00 -4.6458519584575049e+00 -1.0384443647891825e+01 1.1487578616175961e+01 0 0 -1
2049 1 1 0.0000000000000000e+00 -3.9979607912717983e+00 -9.4735276014711758e+00 -1.1400010906625296e+01 0 0 0
4726 1 1 0.0000000000000000e+00 -3.2356651342784311e+00 -1.0789484134521507e+01 -1.0395427989872424e+01 0 1 0
4434 1 1 0.0000000000000000e+00 -3.8448723505014080e+00 -9.9299232766115662e+00 -9.9024567892514810e+00 0 1 0
9357 1 2 0.0000000000000000e+00 -3.0212676480416665e+00 -9.9302286101207127e+00 -1.1146205037568958e+01 0 0 0
9787 1 2 0.0000000000000000e+00 -2.7277997602892086e+00 -1.0031594582513176e+01 -1.0050739092196340e+01 0 0 0
12000 1 2 0.0000000000000000e+00 -3.3651539738638441e+00 -1.0631717910659827e+01 -1.1396659032161095e+01 0 0 1
6758 1 1 0.0000000000000000e+00 -2.4441254880512400e+00 -1.0961329157646205e+01 -1.0568896563770172e+01 0 0 0
10308 1 2 0.0000000000000000e+00 -2.1335820627750497e+00 -1.0064633030772816e+01 -1.0833430960565206e+01 0 0 0
2657 1 1 0.0000000000000000e+00 -2.3369441629292229e+00 -1.1041354702555035e+01 -1.1453362941629608e+01 0 1 1
9372 1 2 0.0000000000000000e+00 -4.2100516567399637e-01 -9.9609391042928355e+00 -1.0532275158390359e+01 0 1 0
273 1 1 0.0000000000000000e+00 -1.2057717404965818e+00 -1.0170547003672789e+01 -1.1109454246602880e+01 0 1 0
10868 1 2 0.0000000000000000e+00 -5.8307154586991317e-01 -1.0864234023741073e+01 -1.0631293038542564e+01 0 0 0
1774 1 1 0.0000000000000000e+00 -1.5247589656450593e+00 -1.0683551217149486e+01 -1.0297157814651444e+01 0 1 0
10892 1 2 0.0000000000000000e+00 -1.4087218599720028e+00 -1.1133340977295045e+01 -1.1303030004508660e+01 0 1 1
4430 1 1 0.0000000000000000e+00 -9.5313852639504937e-01 -1.0498019049828862e+01 -9.5766707095896457e+00 0 0 0
6324 1 1 0.0000000000000000e+00 -4.3405059206296670e-02 -1.0655213540592460e+01 -9.7274372619156271e+00 0 1 0
12020 1 2 0.0000000000000000e+00 -8.9184407798046550e-01 1.1517670766851589e+01 -9.6563480745725165e+00 0 0 0
783 1 1 0.0000000000000000e+00 1.9393256630390479e+00 -1.0650077485526870e+01 -1.0385867506133390e+01 0 0 0
9044 1 2 0.0000000000000000e+00 6.6344733934445266e-01 -1.0400096458061606e+01 -1.0472978945505879e+01 0 0 0
1278 1 1 0.0000000000000000e+00 1.3248941478376892e+00 -1.1038977786355996e+01 -1.0922271744795852e+01 0 1 1
9270 1 2 0.0000000000000000e+00 3.4456806510646665e-01 -1.0245777026655517e+01 -1.1222669977622893e+01 0 0 0
11108 1 2 0.0000000000000000e+00 1.2603246204566823e+00 -9.8130309113376430e+00 -1.0951409268372190e+01 0 0 0
2545 1 1 0.0000000000000000e+00 6.7926251198518450e-01 -1.1064664240427033e+01 1.1492798480711755e+01 0 0 -1
122 1 1 0.0000000000000000e+00 1.4278206077259039e+00 -9.8891165264536927e+00 -9.7816558810551104e+00 0 1 0
6950 1 2 0.0000000000000000e+00 1.4572254269951088e+00 1.1532650280210541e+01 -9.6467122532046492e+00 0 0 0
7511 1 2 0.0000000000000000e+00 9.3525723679139894e-01 -1.0876055578231242e+01 -9.7956752211137648e+00 0 1 0
9625 1 2 0.0000000000000000e+00 2.7542961868440461e+00 -9.9428110673409922e+00 -1.0690513465720587e+01 0 0 0
5735 1 1 0.0000000000000000e+00 2.3812782060941515e+00 -1.0577080121629184e+01 -1.1439234680086990e+01 0 0 1
11804 1 2 0.0000000000000000e+00 3.0053295136226463e+00 -1.1011496182932753e+01 -1.0331600711754145e+01 0 1 0
11327 1 2 0.0000000000000000e+00 2.0134295146850185e+00 -9.4920470482967794e+00 -1.0443500175436744e+01 0 0 0
1080 1 1 0.0000000000000000e+00 3.2948746118383045e+00 -1.0290977052216993e+01 1.1297769273408258e+01 0 0 0
12712 1 2 0.0000000000000000e+00 3.4365273597665613e+00 -1.0459732631096692e+01 -1.0882771100786767e+01 0 0 0
2857 1 1 0.0000000000000000e+00 3.7593572018892925e+00 -9.5108381417375796e+00 -1.0746225102361963e+01 0 0 1
2696 1 1 0.0000000000000000e+00 3.5584857754645292e+00 -1.1075403395983475e+01 -9.5825098460079232e+00 0 1 0
6288 1 1 0.0000000000000000e+00 5.7059934866733784e+00 -1.1507353259215336e+01 -1.0548311014390212e+01 0 0 0
8254 1 2 0.0000000000000000e+00 4.7134850968827102e+00 1.1485362532512861e+01 -9.8177742757490272e+00 0 -1 0
